timestamp	value
2025-09-10 14:20:05	157248
2025-09-10 14:20:05	157248
2025-09-10 14:20:05	101115
2025-09-10 14:20:05	101087
2025-09-10 14:20:05	100992
2025-09-10 14:20:05	100918
2025-09-10 14:20:05	100962
2025-09-10 14:20:05	100914
2025-09-10 14:20:05	100898
2025-09-10 14:20:05	100832
2025-09-10 14:20:05	100818
2025-09-10 14:20:05	100821
2025-09-10 14:20:05	100785
2025-09-10 14:20:05	100801
2025-09-10 14:20:05	100791
2025-09-10 14:20:05	100793
2025-09-10 14:20:05	100755
2025-09-10 14:20:05	100772
2025-09-10 14:20:05	100798
2025-09-10 14:20:05	100726
2025-09-10 14:20:05	100739
2025-09-10 14:20:05	100756
2025-09-10 14:20:05	100741
2025-09-10 14:20:05	100785
2025-09-10 14:20:05	100762
2025-09-10 14:20:05	48390
2025-09-10 14:20:05	100889
2025-09-10 14:20:05	151230
2025-09-10 14:20:05	151262
2025-09-10 14:20:05	151336
2025-09-10 14:20:05	151411
2025-09-10 14:20:05	151490
2025-09-10 14:20:05	151519
2025-09-10 14:20:05	151529
2025-09-10 14:20:05	151538
2025-09-10 14:20:05	151632
2025-09-10 14:20:05	151587
2025-09-10 14:20:05	151649
2025-09-10 14:20:05	151715
2025-09-10 14:20:05	349464
2025-09-10 14:20:05	349552
2025-09-10 14:20:06	289639
2025-09-10 14:20:06	289741
2025-09-10 14:20:06	289764
2025-09-10 14:20:06	289812
2025-09-10 14:20:06	289867
2025-09-10 14:20:06	289951
2025-09-10 14:20:06	290106
2025-09-10 14:20:06	290227
2025-09-10 14:20:06	290286
2025-09-10 14:20:06	290320
2025-09-10 14:20:06	290222
2025-09-10 14:20:06	290145
2025-09-10 14:20:06	1440208
2025-09-10 14:20:06	1440075
2025-09-10 14:20:06	1455737
2025-09-10 14:20:06	1455455
2025-09-10 14:20:06	1455285
2025-09-10 14:20:06	1455145
2025-09-10 14:20:06	1455120
2025-09-10 14:20:06	1455129
2025-09-10 14:20:06	1455048
2025-09-10 14:20:06	1454870
2025-09-10 14:20:06	1454748
2025-09-10 14:20:06	1454514
2025-09-10 14:20:06	1454446
2025-09-10 14:20:06	1454268
2025-09-10 14:20:06	1459510
2025-09-10 14:20:06	1459122
2025-09-10 14:20:06	1452459
2025-09-10 14:20:06	1452704
2025-09-10 14:20:06	1453137
2025-09-10 14:20:06	1453905
2025-09-10 14:20:06	1454626
2025-09-10 14:20:06	1455318
2025-09-10 14:20:06	1455792
2025-09-10 14:20:06	1456233
2025-09-10 14:20:06	1456632
2025-09-10 14:20:06	1456961
2025-09-10 14:20:06	1457625
2025-09-10 14:20:06	1458376
2025-09-10 14:20:06	1459107
2025-09-10 14:20:06	1459724
2025-09-10 14:20:06	1460129
2025-09-10 14:20:06	1460453
2025-09-10 14:20:06	1461008
2025-09-10 14:20:06	1461397
2025-09-10 14:20:06	1462125
2025-09-10 14:20:06	1464112
2025-09-10 14:20:06	1465339
2025-09-10 14:20:06	1464362
2025-09-10 14:20:06	1463975
2025-09-10 14:20:06	1463139
2025-09-10 14:20:06	1462909
2025-09-10 14:20:06	1462907
2025-09-10 14:20:06	1462461
2025-09-10 14:20:06	1462306
2025-09-10 14:20:06	1462387
2025-09-10 14:20:06	1462608
2025-09-10 14:20:06	1462741
2025-09-10 14:20:06	1462408
2025-09-10 14:20:06	1461955
2025-09-10 14:20:06	1461757
2025-09-10 14:20:06	1461248
2025-09-10 14:20:06	1460798
2025-09-10 14:20:06	1460433
2025-09-10 14:20:06	1460139
2025-09-10 14:20:06	1459781
2025-09-10 14:20:06	1459357
2025-09-10 14:20:06	1459140
2025-09-10 14:20:06	1459116
2025-09-10 14:20:06	1459507
2025-09-10 14:20:06	1459717
2025-09-10 14:20:06	1459802
2025-09-10 14:20:06	1459932
2025-09-10 14:20:06	1460227
2025-09-10 14:20:06	1460779
2025-09-10 14:20:06	1461525
2025-09-10 14:20:06	1462347
2025-09-10 14:20:06	1463074
